name, g, bp-rp, mem
608004400874557056, 19.677,  0.646, N
608031304549954560, 16.421,  1.013, N
608049515211424128, 19.133,  2.032, N
608146826285680896, 15.733,  0.876, N
608004916270630656, 19.732,  1.011, N
608030273758540416, 18.342,  2.314, N
598658178377009408, 15.286,  1.235, N
598670135565898880, 14.254,  0.930, N
598657628621169408, 16.219,  1.404, N
598680031170577408, 17.393,  1.928, N
598846774685708416, 19.019,  1.904, N
598637386439782656, 15.648,  1.173, N
598651375148829312, 15.374,  0.846, N
598634568941237632, 18.255,  2.103, N
598606634474185088, 12.642,  0.998, N
598655116065114752, 16.690,  1.096, N
598662675207525248, 17.655,  1.920, N
598651989328902272, 19.399,  1.322, N
598623402026626560, 18.781,  0.951, N
598608386820917760, 17.873,  1.416, N
598852517057347328, 17.756,  2.653, N
598870963941089280, 19.471,  2.264, N
598849420385553792, 18.593,  2.095, N
598870658999149056, 14.574,  1.058, N
598675457031981184, 18.426,  2.018, N
598618424159761792, 14.226,  0.849, N
598841586365156992, 13.109,  0.674, N
598870796438106624, 18.261,  0.897, N
598851280106709760, 14.324,  0.929, N
598864474246246784, 14.239,  0.945, N
598652436005504512, 17.786,  1.266, N
598869039796101760, 15.232,  0.717, N
598845335871972992, 16.582,  0.256, N
598863370438868480, 16.879,  0.911, N
598679580200710528, 19.342,  0.000, N
598854711785298176, 19.909,  1.085, N
598608837792740992, 14.781,  1.587, N
598670960199584256, 15.407,  0.704, N
598625532330444288, 19.545,  2.012, N
598868288177187200, 18.960,  2.230, N
598677729068014976, 16.635,  1.501, N
598657143293837056, 19.618,  1.934, N
598657761764957440, 19.495,  1.978, N
598674018216264064,  9.962,  0.772, N
598684768519413120, 18.987, -0.238, N
598679584493881216, 16.500,  1.067, N
598853616568904192, 16.718,  2.169, N
598694908937241728, 18.806,  2.028, N
598690987632102656, 19.587,  2.170, N
598853474834698880, 16.825,  3.041, N
598626047726528128, 16.451,  0.964, N
598664741086956416, 19.596,  2.422, N
598689681962266624, 19.642,  0.584, N
598613716875503872, 19.475,  2.183, N
598692052783997312, 18.008,  1.189, N
598845915692225792, 16.834,  1.013, N
598841487581312768, 14.915,  0.735, N
598685696232364672, 19.235,  2.437, N
598666386059360256, 19.779,  1.645, N
598696352046226560, 11.555,  1.172, N
598841728099481728, 18.103,  1.035, N
598696244672089216, 16.125,  1.046, N
598683737727283072, 17.374,  0.891, N
598690957567304320, 19.114,  1.667, N
598662851301359232, 14.591,  0.818, N
598616774892183936, 19.348,  2.517, N
598851073948255104, 16.203,  0.785, N
598841277127534848, 17.567,  1.020, N
598683295345699968, 18.784,  1.393, N
598614300991040384, 16.730,  1.503, N
598675942361638656, 15.333,  0.772, N
598637184576857728, 19.300,  1.785, N
598655017281074688, 19.392,  2.288, N
598668280140244224, 18.805,  0.609, N
598688002629853440, 17.529,  1.889, N
598678308888630784, 19.451,  1.767, N
598672265869646848, 16.611,  0.974, N
598642166738915456, 17.327,  1.300, N
598655047345524864, 12.467,  0.872, N
598868563055095552, 19.770,  1.866, N
598864126353122816, 19.235,  0.682, N
598625120013573248, 17.718,  1.683, N
598690545250455936, 14.449,  0.989, N
598864607389933824, 17.796,  1.022, N
598617771324740352, 17.930,  1.122, N
598614159256897152, 16.262,  0.953, N
598666733951813888, 15.983,  0.980, N
598869005436474752, 18.808,  1.246, N
598618935260583936, 18.915,  0.630, N
598687723456947200, 17.633,  1.916, N
598681439919838208, 19.609,  0.790, N
598663946522461568, 19.995,  2.005, N
598865569462614528, 15.874,  1.035, N
598850661631469184, 14.082,  0.867, N
598653127495481600, 16.227,  0.953, N
598664981605115520, 17.922,  1.473, N
598651577012025344, 19.351,  2.106, N
598609211454674688, 18.576,  1.392, N
598606668833960704, 18.109,  0.697, N
598651439573060864, 18.007,  1.056, N
598938446467330944, 16.730,  0.623, N
598918212877052416, 14.717,  0.672, N
598917005990516480, 17.617,  1.693, N
598924431988959872, 16.978,  1.126, N
598901685842833280, 15.229,  0.919, N
598959238404503680, 16.885,  0.936, N
598977788367856512, 18.462,  0.973, N
598960372275870208, 15.809,  1.417, N
598904842643466240, 15.072,  0.983, Y
598937346955692416, 18.002,  0.909, N
598953878285323520, 15.311,  1.065, N
598883269023064576, 19.158,  1.561, N
598956730143597056, 19.941,  1.700, N
598900448892255616, 15.109,  1.053, N
598960818952465024, 16.723,  0.883, N
598973905717417344, 19.183,  1.800, N
598873613936680704, 16.342,  1.480, N
598956970661777792, 13.628,  0.777, N
598946039970011136, 18.834,  1.940, N
598969129713536128, 14.858,  0.867, N
598924427693929600, 15.161,  0.795, N
598886189600808448, 19.330,  1.545, N
598878385645066368, 19.423,  2.798, N
598975078243896448, 18.111,  1.172, N
598906251392995968, 18.721,  2.438, Y
598935010493347712, 14.420,  1.014, N
598888109451094912, 19.062,  2.264, Y
598876117902330496, 16.638,  0.873, N
598905667277445376, 18.276,  2.016, Y
598952744413957120, 16.222,  0.836, N
598950231857594368, 19.645,  2.088, N
598902750994703872, 17.469,  0.971, N
598945765091864960, 12.819,  1.303, N
598916043917838720, 17.902,  1.090, N
598884609052844800, 16.735,  0.830, N
598902613555756032, 17.847,  2.207, N
598906148313792128, 19.236,  2.519, N
598950133073860736, 16.601,  0.997, N
598894916974397696, 12.694,  0.761, N
598901995080469888, 15.204,  1.217, Y
598885669909665664, 19.080,  1.000, N
598898043710588672, 13.735,  0.859, N
598969477606561792, 13.747,  0.925, N
598889552560129920, 17.821,  1.882, N
598950781613427712, 17.387,  1.429, N
598961982888139008, 18.478,  2.025, N
598899418100126208, 17.347,  1.411, N
598920888640971648, 18.806,  0.799, N
598898932768701824, 19.435,  1.940, N
598893607009212032, 16.855,  0.875, N
598951507463390464, 17.997,  1.387, N
598876843752014336, 17.951,  1.860, N
598962055903080320, 15.571,  0.971, N
598951331369240192, 18.614,  2.191, N
598953496033260672, 18.018,  1.315, N
598893748743287680, 19.799,  0.948, N
598962708738112000, 15.945,  2.146, N
598965659380153728, 18.032,  1.600, N
598920235805936896, 19.252,  0.955, N
598941611858764672, 13.825,  0.978, N
598901342245454208, 19.068,  0.756, N
598887563990375168, 16.051,  1.019, N
598877938968449792, 19.804,  0.518, N
598915425443628032, 19.360,  1.481, N
598955660696788736, 18.197,  2.018, Y
598876431435141888, 19.300,  0.703, N
598878836616853504, 16.212,  1.211, N
598892473137831296, 19.751,  2.038, N
598943192406726528, 19.479,  1.952, N
598954595544894720, 17.844,  1.708, N
598901063072482432, 17.840,  1.026, N
598904503341393408, 15.442,  1.812, N
598956416611037312, 18.638,  0.672, N
598944940457850752, 19.788,  1.662, N
598951679262084352, 14.817,  1.298, N
598945906826144896, 16.826,  0.806, N
598921030375475072, 13.809,  0.805, N
598875671225608448, 14.746,  0.825, N
598921232238371328, 18.744,  1.457, N
598893954901717248, 12.614,  0.730, Y
598905156176428160, 16.830,  2.253, N
598877904608712320, 18.107,  0.797, N
598952022858835712, 17.794,  0.958, N
598936694120654336, 17.828,  1.727, N
598889999238901504, 18.023,  1.902, N
598899997920577664, 18.487,  2.119, Y
598917315228134656, 18.701,  0.853, N
598885395031748992, 19.455,  0.741, N
598893095908266880, 14.160,  1.493, N
598874468634864384, 19.501,  2.114, N
598886464478744320, 18.706,  0.799, N
598889483840647040, 18.155,  1.668, N
598968957915067392, 18.322,  1.798, N
598970778981204608, 19.520,  2.462, N
598965521941234816, 19.787,  1.908, N
598889728653870720, 18.903,  2.284, N
601984712151705472, 15.962,  1.597, N
601979871724065152, 15.231,  1.525, N
601985919038016512, 19.244,  2.073, N
601999284976192256, 14.946,  0.757, N
601973201639218304, 17.952,  1.070, N
601973751395060608, 17.695,  1.869, N
601969598162301056, 14.871,  1.272, N
601976500174127616, 18.267,  2.989, N
601982414344699136, 17.151,  1.356, N
601997665773138176, 18.877,  2.388, N
601997562693904640, 18.516,  1.631, N
601998735220475264, 15.465,  0.851, N
601985261907530368, 17.643,  1.508, N
601946233540215296, 15.694,  0.736, N
601974679107957248, 17.886,  2.297, N
601985330627008384, 19.309,  0.742, N
601977260383954048, 18.189,  0.724, N
601974541669000192, 19.005,  0.568, N
601998146809457536, 18.162,  2.153, N
602000070954870144, 19.734,  1.348, N
601971243134102912, 19.558,  2.208, N
601982616207573632, 15.873,  1.346, N
604744933013910016, 19.389,  0.873, N
604698654741824256, 18.603,  1.152, N
604628522220833536, 19.321,  2.170, N
604640651208429568, 13.214,  0.797, N
604711436564388096, 17.247,  2.419, N
604629999689896832, 19.389,  2.407, N
604721744485945216, 19.233,  1.522, N
604745688928157184, 19.301,  0.722, N
604636596759385344, 18.459,  1.129, N
604665394515004544, 16.703,  0.937, N
604675496278081792, 16.321,  1.644, N
604730059542598912, 17.129,  2.440, N
604670990857122816, 19.421,  0.501, N
604625743376947968, 15.994,  1.379, N
604819493646152960, 18.014,  0.759, N
604708099375016192, 17.601,  1.512, N
604701747118303104, 18.653,  2.257, N
604701747118302592, 19.145,  2.628, N
604844065154432256, 17.571,  1.917, N
604664982198147200, 16.864,  1.177, N
604726584913923712, 19.092,  0.735, N
604636287521730816, 18.733,  0.933, N
604839701467657600, 16.435,  0.996, N
604820833675994368, 18.312,  1.738, N
604711123036770816, 19.151,  1.879, N
604724866926655232, 16.508,  0.747, N
604639723495583616, 15.809,  0.910, N
604827980501718144, 19.398,  2.163, N
604706999863380608, 17.303,  1.916, N
604627014687333504, 17.589,  1.122, N
604718750893090304, 13.532,  0.751, N
604720709398290816, 18.767,  1.804, N
604680203562336384, 19.698,  1.919, N
604630450661168128, 15.419,  1.247, N
604711299125433216, 13.677,  1.035, N
604674701708603392, 17.354,  0.867, N
604713017112350592, 16.455,  1.409, Y
604693466421312256, 18.563,  1.645, N
604638727062481280, 17.728,  0.908, N
604733319422296448, 19.617,  1.594, N
604723183299460864, 15.781,  1.115, N
604734796891053952, 18.210,  2.237, N
604742630914005376, 19.389,  1.106, N
604641716359722112, 18.891,  2.137, N
604705969071060224, 12.733,  0.714, Y
604736480518233472, 17.681,  1.179, N
604693672579737088, 16.293,  0.817, N
604636601054296064, 15.875,  1.128, N
604825991932142720, 18.359,  2.148, N
604722358665757440, 18.714,  2.553, N
604736274359801600, 19.190,  2.617, N
604662714455427200, 15.598,  1.125, N
604837227566500608, 18.272,  1.960, N
604837158847122304, 16.651,  0.899, N
604735277927399552, 16.545,  0.842, N
604637421392414976, 17.246,  1.926, N
604701334801430784, 19.032,  1.776, N
604701708463640704, 17.683,  2.178, N
604630893042782336, 17.643,  1.788, N
604689308892956928, 19.005,  1.636, N
604737824843446912, 16.834,  1.375, N
604824063491210624, 18.344,  0.726, N
604687792769577856, 19.398,  0.401, N
604716517510197888, 16.256,  1.161, N
604626804233906304, 18.928,  2.328, N
604640999100811264, 17.444,  1.062, N
604748682520758784, 15.757,  1.309, N
604626220118347264, 18.187,  1.569, N
604623608777581952, 19.234,  1.913, N
604708138029006336, 18.620,  2.666, N
604628144263706496, 19.422,  2.382, N
604628870113179008, 17.209,  0.873, N
604739852068005888, 15.326,  1.086, N
604739852068006016, 16.087,  1.289, N
604616805551721472, 19.296,  2.117, N
604705561049220224, 19.596,  2.296, N
604614232864247936, 18.628,  1.723, N
604626151398869248, 18.468,  1.107, N
604713395069469312, 18.656,  0.793, N
604639933948923136, 17.052,  1.189, N
604693363342099072, 14.715,  0.915, N
604622268747777024, 19.084,  2.056, N
604682917981637504, 14.826,  1.181, N
604698306849543168, 19.006,  1.841, N
604616839909786240, 16.152,  0.792, N
604728577778421248, 18.257,  0.946, N
604692912370618112, 19.050,  1.308, N
604731463996394496, 19.328,  0.618, N
604668688754379904, 17.097,  0.869, N
604825545255549952, 17.563,  0.938, N
604697688374241152, 19.035,  2.353, N
604662675800131200, 16.652,  1.079, N
604720537599596288, 18.392,  1.569, N
604704530256979072, 19.115,  0.968, N
604629484293677568, 19.356,  2.063, N
604704014860904192, 18.980,  1.558, N
604636081364744192, 18.964,  1.847, N
604691812858978944, 17.894,  0.778, N
604688926640955904, 18.638,  2.172, N
604631855115466240, 19.688,  0.910, N
604739474110295168, 19.929,  2.201, N
604713463788946176, 10.289,  1.337, N
604613167712833536, 10.696,  0.550, N
604678343841231360, 19.028,  1.963, N
604725489697389184, 16.974,  1.239, N
604627633162612224, 16.504,  0.789, N
604738164145755904, 19.791,  3.273, N
604642854526671744, 16.380,  0.953, N
604614473382888448, 16.018,  0.815, N
604720606319076992, 18.112,  1.830, N
604667039486921344, 18.997,  2.767, N
604666184789003008, 18.451,  1.867, N
604703018428606720, 15.377,  0.805, N
604742081155661824, 19.784,  2.367, N
604845813205970176, 18.296,  1.571, N
604709306260679680, 13.975,  0.901, N
604616152715178880, 19.723,  2.411, N
604626391917208576, 19.754,  0.800, N
604699548095029248, 19.708,  2.009, N
604662199058783488, 19.956,  2.137, N
604698208065245056, 18.160,  0.842, N
604731777529567488, 15.206,  0.809, N
604690060511619840, 16.887,  0.834, N
604638525199628928, 15.240,  1.037, N
604721602751499392, 18.286,  1.571, N
604845405184227328, 17.176,  1.389, N
604681676736133376, 18.439,  1.668, N
604827568184840960, 18.679,  2.726, N
604633195145273600, 18.798,  2.098, N
604981847705911680, 15.338,  1.059, Y
604972055180387200, 17.612,  1.274, N
604891722112350976, 13.824,  0.700, N
604939409132891136, 14.766,  0.996, N
604980610755321600, 17.715,  0.781, N
605002600987738496, 17.347,  2.131, Y
604895810921215744, 16.503,  1.435, Y
604984871362889728, 13.801,  1.190, N
604909589176298112, 18.577,  1.458, N
604954527417880448, 19.192,  0.849, N
604964461678281600, 19.515,  2.590, N
604949961868553856, 15.412,  1.080, Y
604922714596290560, 17.282,  1.297, N
604997855047944832, 17.736,  1.392, N
604996927335712128, 19.448,  1.943, N
604943532301533952, 18.154,  2.716, N
604951130099662464, 15.454,  1.175, N
604915567770583424, 19.676,  2.483, N
604921718163730560, 13.883,  0.869, Y
604969581279257088, 15.470,  0.748, N
604917594995372544,  9.918,  1.412, Y
605009846596682880, 18.535,  1.413, N
604987890724078592, 19.403,  2.620, N
604913196948663936, 19.421,  1.227, N
604914880575997056, 16.386,  1.389, Y
605052972363728640, 16.862,  0.895, N
604958994183874944, 17.514,  1.553, N
605028233352558464, 19.251,  2.221, N
604980640819329920, 19.658,  2.349, N
604891619033123456, 19.852,  1.873, N
604897906865245952, 18.703,  1.222, N
604995656026557696, 18.603,  1.839, N
605063791386011776, 18.733,  2.097, N
604971054452696704, 18.663,  0.875, N
604955661289255808, 18.602,  0.685, N
604905289913342080, 18.352,  1.661, N
604989372488540416, 12.509,  0.861, Y
604976728104836864, 19.284,  1.253, N
604908489664692224, 19.428,  2.209, N
605049708188575360, 16.881,  1.175, N
605010606806765312, 16.560,  1.066, N
604909692255500544, 16.979,  1.585, Y
604949205954321152, 18.726,  1.308, N
604969340761109760, 14.833,  1.077, Y
604988685293805952, 16.849,  1.069, N
604923981611109504, 18.164,  2.192, N
604942226631524864, 18.845,  2.587, N
605004387694123136, 13.593,  0.751, Y
605017753632429952, 18.506,  1.808, N
604927589382908032, 19.198,  2.083, N
604907282778224384, 16.279,  0.874, N
604923676668756352, 19.620,  0.765, N
604955734304585600, 18.157,  1.641, N
605049532094427648, 19.840,  1.590, N
604921610793489792, 17.021,  1.483, N
604996102702179456, 17.066,  1.385, N
604974048045262080, 17.608,  1.186, N
604895840985535232, 19.149,  2.551, N
604910104572353792, 16.487,  0.792, N
604935560842237312, 19.097,  1.258, N
605008918883879552, 19.022,  1.065, N
604903198264917504, 14.429,  1.022, Y
605044549932345600, 17.506,  0.832, N
605038193380720128, 19.075,  2.339, N
604962361438805120, 18.485,  2.254, N
604924673101175552, 17.362,  2.275, N
605051765477523712, 19.265,  0.768, N
604918041671889792, 12.682,  0.663, Y
604974322923167488, 13.715,  0.753, Y
604926214993367296, 19.520,  2.052, N
604958929760228736, 16.737,  1.347, N
604958929760228352, 19.505,  2.119, N
604971058748016384, 13.311,  0.751, Y
605062520075681024, 18.086,  1.513, N
604904229057064320, 16.365,  1.510, Y
604966244088874240, 19.023,  1.503, N
605030020058929664, 15.347,  0.948, N
605016928998654720, 17.572,  1.080, N
604922645876644096, 17.567,  1.026, N
604922366703386880, 18.208,  2.040, N
605051937276219136, 17.261,  1.558, N
604951916077731072, 18.168,  1.805, N
604922435422864512, 17.450,  2.245, Y
604946010498848000, 17.176,  1.668, N
605034242010798592, 17.603,  1.192, N
604959410796571264, 18.323,  1.393, N
605041083894296064, 17.152,  2.347, N
605042836240952576, 19.415,  2.304, N
605064993976879744, 18.566,  1.547, N
605020502411454592, 18.670,  1.132, N
605015279731223552, 18.234,  2.227, Y
604958998479712896, 19.382,  1.384, N
605000745561898240, 15.929,  1.217, Y
604916529843405696, 14.723,  1.074, Y
604962017841230848, 14.865,  0.775, N
605033383017334656, 18.452,  1.075, N
604969615639180416, 14.404,  0.860, Y
604912471098638720, 15.478,  1.089, Y
604945422087160064, 19.018,  1.297, N
604987237889006336, 13.359,  0.832, N
604899762291060992, 17.565,  1.065, N
604982977281477632, 18.783,  0.861, N
604917938592657024, 14.779,  0.933, Y
604924290848519168, 12.051,  1.160, Y
604898972017070592, 15.919,  1.212, Y
605033279938117248, 19.337,  0.721, N
604899831010539904, 13.304,  0.754, Y
604920202039656064, 10.206,  1.244, Y
604899006376814208, 18.713,  1.144, N
605045477650628608, 19.614,  1.922, N
604996347515380224, 19.261,  1.649, N
604948278241425152, 14.447,  0.868, Y
605016413602591360, 15.591,  0.842, N
604920653012016896, 15.453,  1.061, Y
604941951753610752, 17.067,  1.622, N
604929101211406080, 19.137,  2.059, N
604933774135821824, 18.203,  3.084, N
604955833087916416, 17.812,  3.047, N
604969267746267520, 17.269,  1.690, Y
604939615294024960, 19.940,  2.054, N
604928104778991872, 19.872,  1.603, N
604914189085426560, 12.591,  0.666, Y
604912780336153856, 12.178,  0.969, N
604997240868589824, 17.908,  1.938, Y
605001153585626880, 18.104,  1.551, N
604947621110416640, 16.307,  1.614, Y
604930170659462784, 19.322,  1.667, N
604926940844054272, 15.033,  1.023, N
604851791800104576, 19.037,  2.747, N
604913330092111104, 15.926,  0.939, N
604948862356958976, 17.588,  1.909, N
605032081642879360, 17.194,  1.066, N
604939409132948864, 18.418,  1.044, N
604918591427681024, 10.866,  0.281, Y
605019742202403840, 16.130,  1.322, N
604909310002693632, 17.813,  1.966, Y
604903713660959488, 10.639,  0.144, Y
605055274466176000, 16.305,  1.042, N
604984111152852864, 16.723,  1.264, N
604920240695111424,  7.522,  1.259, N
604899178175495168, 15.501,  1.190, Y
604910650032496512, 18.366,  2.366, N
605051181361971712, 19.103,  2.084, N
604906428080283776, 14.554,  0.897, Y
605056511416755584, 15.117,  0.714, N
604998404803662080, 13.531,  0.757, Y
604892748608760192, 18.828,  1.743, N
604906325001070976, 14.616,  0.802, N
604915292892687744, 15.271,  1.035, Y
605032081642879488, 15.276,  1.094, N
604925218560952320, 17.710,  0.972, N
604909035124779008, 18.621,  0.570, N
604922748956025216, 12.017,  1.172, Y
605022525341141632, 13.711,  0.762, N
604917487620477056, 15.459,  1.309, Y
605038227740456960, 18.576,  1.820, N
605056678920150528, 17.861,  0.874, N
604918900665306112, 18.559,  2.241, Y
604988204257490176, 16.586,  1.433, Y
604917835513458816, 15.571,  1.100, Y
604932232243747328, 16.711,  1.210, N
604932575841131520, 15.268,  0.822, N
604974907038738816, 19.152,  2.165, N
604939688306972672, 19.899,  2.194, N
605020326317997440, 18.690,  1.150, N
604961021408999808, 17.654,  1.862, Y
604970710855303552, 15.908,  0.853, N
604914395244015232, 17.983,  0.965, N
604916525547794304, 16.535,  0.889, N
604959342077316096, 19.430,  0.937, N
605059878671081856, 18.766,  1.351, N
605011289706706304, 18.988,  2.536, N
604890927542618112, 18.680,  2.051, Y
604987482702970880, 17.747,  1.286, N
604906840397139584, 17.788,  1.959, Y
604901033601354368, 17.098,  1.472, N
604943777115868672, 17.486,  1.386, N
604944460020956288, 19.370,  2.355, N
605051013858611200, 16.426,  1.547, N
604951679855664896, 14.266,  0.952, N
604951782934879360, 16.535,  1.404, N
604922920754526080, 19.319,  2.294, N
604994492089601792, 16.799,  0.957, N
605022357837288064, 17.108,  1.052, N
604899964153846272, 18.599,  2.379, N
604902648509051648, 15.175,  0.895, N
604948759277929984, 19.451,  2.431, Y
605049669533345920, 17.935,  1.828, N
605056266603279744, 17.084,  1.172, N
604933125596954240, 14.789,  0.931, Y
604970508992220288, 15.480,  1.098, Y
604944803611968128, 15.690,  0.744, N
605026858963018112, 14.727,  0.872, N
605022353542461696, 18.029,  1.661, N
604930445537381632, 14.844,  0.956, Y
605027576222800512, 18.213,  1.732, N
604933228676167296, 18.821,  2.494, N
604899453053404160, 13.064,  0.766, Y
604930617336071040, 16.193,  0.879, N
605026755883805184, 18.167,  2.003, N
605030329296555904, 17.789,  2.287, N
604953913238649088, 16.006,  0.953, N
604992189987152896, 15.850,  0.928, N
605057232971251456, 15.835,  1.216, N
605055854286353920, 14.525,  1.161, N
605047199927623040, 18.100,  0.779, N
604899380040133504, 19.287,  0.000, N
605034967860883840, 14.260,  0.799, N
605047298711553152, 19.610,  2.545, N
604962331374513280, 19.173,  1.376, N
605006964674467584, 16.163,  1.242, N
604996588033572864, 15.501,  1.174, N
604896562539735040, 19.456,  2.350, N
604911371587031552, 18.521,  1.103, N
604895398604362880, 17.227,  1.596, N
605030672893585408, 15.415,  0.890, N
604897425828913280, 17.683,  0.703, N
604967622774220416, 16.211,  0.697, N
604973562713585792, 18.865,  2.240, N
604997721904895104, 18.970,  2.931, N
604903468852379904, 12.586,  0.747, Y
604902511070088960, 17.384,  1.678, N
604967760213168384, 18.649,  1.203, N
604986275816381568, 18.211,  1.716, N
604969061592133376, 19.638,  2.267, N
605118217212934912, 18.220,  0.794, N
605127356902057216, 19.175,  0.945, N
605106023799767680, 17.352,  1.061, N
605102622185668352, 18.200,  2.047, N
605104919992844160, 18.475,  1.605, N
605122413394961536, 17.045,  1.314, N
605127425621537792, 18.017,  2.575, N
605127429916338304, 16.502,  1.542, N
605124371900069760, 19.578,  2.611, N
605105233525795968, 17.210,  0.783, N
605129659004563072, 17.747,  1.026, N
605108635139883264, 12.829,  0.892, N
605129109248751872, 19.185,  2.517, N
605128250255278720, 17.343,  0.753, N
605105611482918144, 18.997,  0.976, N
605111413983417216, 17.266,  1.136, N
605123165014672128, 18.958,  2.562, N
605121554401503232, 15.152,  1.273, N
605128250255280640, 18.912,  0.772, N
605126497909299456, 18.403,  1.653, N
605119900838785920, 18.356,  1.546, N
605109872090434048, 18.352,  1.720, N
605128976104974720, 14.168,  0.877, N
605128460708904832, 17.489,  0.803, N
605129452849639552, 19.379,  2.033, N
608030101959848448, 19.334,  1.110, N
608031441989648000, 19.133,  2.008, N
608129951359161856, 19.030,  2.114, N
608091743329841792, 19.431,  0.691, N
608094320310268800, 17.866,  0.744, N
608031132752001920, 17.900,  2.199, N
608131875504507392, 19.372,  2.142, N
608146753271242496, 17.655,  2.925, N
607995982738656768, 17.839,  0.783, N
608137136839445632, 15.635,  0.722, N
608145859918041600, 17.908,  1.204, N
608030582996183936, 10.193,  0.674, N
608049721370480256, 17.960,  1.186, N
607994024233571200, 19.397,  0.750, N
607990210302605952, 18.953,  1.770, N
608031583723213312, 18.569,  1.551, N
608030827808969088, 14.385,  1.085, N
608051340572773760, 14.554,  0.858, N
608049824449697408, 16.564,  1.474, N
608012479708737280, 19.016,  2.017, N
608004160356384384, 18.292,  1.810, N
608055017064779648, 17.171,  1.340, N
608067622793454336, 19.236,  1.766, N
607993508837499264, 19.228,  1.859, N
608049794384548736, 15.674,  2.338, N
608131257029209216, 18.658,  2.549, N
608127202580077312, 17.167,  0.925, N
608038691894476416, 19.138,  0.555, N
608052921120745088, 19.002,  1.752, N
608008081662250496, 18.617,  1.056, N
608041509392311680, 19.445,  2.161, N
608126962061907328, 17.384,  1.394, N
607992581124544128, 18.566,  2.757, N
607989007711751296, 18.786,  2.152, N
608005539041607936, 14.572,  1.560, N
608133902729054208, 15.071,  0.852, N
608031411924526848, 17.230,  0.872, N
608049450787172864, 16.913,  1.333, N
608009112454405632, 17.791,  1.408, N
608019484799921536, 16.727,  1.031, N
608040311096791936, 18.317,  0.888, N
607991176670964352, 16.687,  1.119, N
608052783681279488, 16.080,  2.327, N
607986568170315008, 18.832,  2.185, N
608002481024857856, 16.302,  1.078, N
607987427163771520, 13.365,  0.746, N
608010035871783296, 16.696,  0.851, N
608010383764708736, 18.292,  2.619, N
608065771662948480, 16.969,  1.184, N
608010345109416960, 17.505,  2.642, N
608029208605941120, 18.151,  1.141, N
608017736748787200, 14.287,  1.239, N
608012307910123520, 19.374,  2.222, N
608012441053458432, 16.328,  1.347, N
608047659787677568, 19.284,  0.960, N
608012617147693824, 18.834,  2.056, N
608017977266880384, 16.517,  1.096, N
607996876095390720, 16.979,  0.924, N
608022718910742656, 15.981,  1.221, N
607992379261879936, 19.041,  1.851, N
608068176844623232, 15.428,  1.539, N
607992963377352192, 17.383,  0.755, N
608019970131776384, 19.576,  1.771, N
608018904979886464, 19.675,  2.306, N
608015606444908544, 13.714,  0.885, N
608144657327138816, 14.913,  0.893, N
608037253080035328, 18.127,  1.244, N
608040895212428800, 17.670,  1.751, N
608094015367792768, 18.830,  2.370, N
608005603468728704, 19.588,  2.909, N
608029900096143488, 19.629,  0.952, N
608065668583734144, 17.864,  1.872, N
608031411924633600, 15.430,  1.812, N
608054123711586048, 17.721,  1.766, N
608067867607111552, 15.167,  1.391, N
608037626742568960, 18.742,  1.518, N
608040684758376704, 12.875,  0.656, N
608134177611624064, 15.955,  2.035, N
608068383002978560, 14.441,  1.410, N
608129401607995264, 17.976,  3.077, N
608052027767556480, 15.026,  0.675, N
608134486844633984, 19.652,  1.183, N
608128959221723392, 15.569,  0.000, N
607997013530813696, 18.384,  2.148, N
608135247053843456, 17.275,  1.029, N
608052126551544320, 19.370,  1.945, N
608024265098952704, 17.631,  1.145, N
607992478045339136, 15.487,  1.133, N
608025055372935680, 14.579,  0.875, N
608029522138924672, 16.591,  0.809, N
607995707860751360, 19.641,  2.262, N
608145619399871232, 16.935,  1.140, N
598636463022339584, 18.949,  2.583, N
598690369158191872, 16.661,  0.000, N
598660892796314496, 16.839,  0.891, N
598611139895242624, 19.320,  1.012, N
598657559901694080, 15.764,  0.861, N
598858319557796992, 17.570,  0.874, N
598606771913137152, 11.535,  1.125, N
598637906131345792, 14.086,  0.966, N
598591142527416192, 19.012,  0.859, N
598872578849318272, 18.710,  0.917, N
598671303796958720, 14.707,  1.144, N
598840658652233344, 18.973,  1.835, N
598638004914887680, 10.868,  1.306, N
598608867857174272, 14.997,  1.832, N
598639211801401088, 13.309,  0.861, N
598850107580323072, 18.246,  2.068, N
598608524259870720, 19.615,  1.123, N
598644365762151552, 16.478,  1.043, N
598619794254070144, 18.132,  1.193, N
598643987805030528, 17.480,  0.815, N
598652302861765376, 15.736,  1.179, N
598655219144328064, 18.229,  2.887, N
598662812646488448, 18.761,  1.888, N
598619351872697856, 18.355,  0.998, N
598618492879238784, 19.615,  1.504, N
598864439886507264, 14.745,  0.885, N
598844232065009664, 15.257,  0.975, N
598864607389933184, 19.494,  0.767, N
598612926601635200, 16.806,  1.275, N
598845301512236032, 17.706,  1.958, N
598684081324804992, 19.980,  2.418, N
598625880222817152, 15.904,  1.028, N
598863473518087680, 19.026,  2.521, N
598868936716995584, 18.352,  1.360, N
598673189287571200, 18.751,  1.728, N
598661541336259328, 17.515,  1.016, N
598864641749675392, 18.262,  2.808, N
598661476911879808, 17.452,  2.976, N
598657349448154496, 19.723,  1.708, N
598639070067209216, 18.260,  1.807, N
598591516192635392, 19.717,  2.280, N
598697073600705920, 15.903,  1.521, N
598678210104344832, 17.315,  1.008, N
